backbone_dir,configuration,task,task_group,n,successes,success_rate,mean_steps,truncation_rate,n_with_truncated_field,mean_policy_calls,mean_reuses,mean_episode_elapsed_s,median_of_episode_query_median_ms,n_with_query_latency
univla_libero,guarded_reuse_strict,libero_goal__task_4,libero_goal,10,10,1.0,82.4,0.0,10,8.7,0.0,5.691,496.041,10
univla_libero,guarded_reuse_strict,libero_goal__task_5,libero_goal,10,8,0.8,175.9,0.0,10,17.8,0.0,10.756,454.943,10
univla_libero,guarded_reuse_strict,libero_goal__task_6,libero_goal,10,10,1.0,91.9,0.0,10,9.4,0.0,6.11,504.2,10
univla_libero,guarded_reuse_strict,libero_goal__task_7,libero_goal,10,10,1.0,75.2,0.0,10,8.0,0.0,4.697,450.025,10
univla_libero,guarded_reuse_strict,libero_goal__task_8,libero_goal,10,10,1.0,75.3,0.0,10,7.9,0.0,5.068,493.781,10
univla_libero,guarded_reuse_strict,libero_goal__task_9,libero_goal,10,9,0.9,152.5,0.0,10,15.7,0.0,9.885,496.47,10
univla_libero,guarded_reuse_strict,libero_object__task_0,libero_object,10,10,1.0,148.6,0.0,10,15.2,0.0,9.425,466.001,10
univla_libero,guarded_reuse_strict,libero_object__task_1,libero_object,10,10,1.0,140.9,0.0,10,14.6,0.0,8.996,460.374,10
univla_libero,guarded_reuse_strict,libero_object__task_2,libero_object,10,10,1.0,114.3,0.0,10,11.9,0.0,7.199,451.223,10
univla_libero,guarded_reuse_strict,libero_object__task_3,libero_object,10,9,0.9,161.5,0.0,10,16.6,0.0,9.997,466.059,10
univla_libero,guarded_reuse_strict,libero_object__task_4,libero_object,10,9,0.9,153.4,0.0,10,15.6,0.0,9.207,452.897,10
univla_libero,guarded_reuse_strict,libero_object__task_5,libero_object,10,10,1.0,152.4,0.0,10,15.7,0.0,10.101,482.216,10
univla_libero,guarded_reuse_strict,libero_object__task_6,libero_object,10,8,0.8,180.4,0.0,10,18.2,0.0,11.324,481.676,10
univla_libero,guarded_reuse_strict,libero_object__task_7,libero_object,10,10,1.0,127.1,0.0,10,13.2,0.0,7.963,475.443,10
univla_libero,guarded_reuse_strict,libero_object__task_8,libero_object,10,10,1.0,160.1,0.0,10,16.5,0.0,10.068,480.736,10
univla_libero,guarded_reuse_strict,libero_object__task_9,libero_object,10,10,1.0,119.5,0.0,10,12.3,0.0,7.167,447.85,10
univla_libero,guarded_reuse_strict,libero_spatial__task_0,libero_spatial,10,9,0.9,91.5,0.0,10,9.5,0.0,7.131,550.681,10
univla_libero,guarded_reuse_strict,libero_spatial__task_1,libero_spatial,10,10,1.0,107.7,0.0,10,11.3,0.0,7.629,496.092,10
univla_libero,guarded_reuse_strict,libero_spatial__task_2,libero_spatial,10,10,1.0,91.8,0.0,10,9.5,0.0,6.265,481.524,10
univla_libero,guarded_reuse_strict,libero_spatial__task_3,libero_spatial,10,9,0.9,96.8,0.0,10,10.0,0.0,7.091,514.501,10
univla_libero,guarded_reuse_strict,libero_spatial__task_4,libero_spatial,10,10,1.0,123.6,0.0,10,12.8,0.0,8.843,505.614,10
univla_libero,guarded_reuse_strict,libero_spatial__task_5,libero_spatial,10,9,0.9,108.5,0.0,10,11.3,0.0,8.229,528.541,10
univla_libero,guarded_reuse_strict,libero_spatial__task_6,libero_spatial,10,10,1.0,103.0,0.0,10,10.8,0.0,7.432,493.14,10
univla_libero,guarded_reuse_strict,libero_spatial__task_7,libero_spatial,10,10,1.0,119.9,0.0,10,12.5,0.0,8.712,488.617,10
univla_libero,guarded_reuse_strict,libero_spatial__task_8,libero_spatial,10,9,0.9,109.8,0.0,10,11.5,0.0,8.116,512.881,10
univla_libero,guarded_reuse_strict,libero_spatial__task_9,libero_spatial,10,9,0.9,130.5,0.0,10,13.5,0.0,9.908,525.98,10
univla_libero,original,libero_10__task_0,libero_10,10,10,1.0,256.6,0.0,10,26.1,0.0,16.274,456.033,10
univla_libero,original,libero_10__task_1,libero_10,10,9,0.9,265.7,0.0,10,27.1,0.0,17.459,490.923,10
univla_libero,original,libero_10__task_2,libero_10,10,10,1.0,246.7,0.0,10,25.2,0.0,14.44,445.377,10
univla_libero,original,libero_10__task_3,libero_10,10,10,1.0,225.3,0.0,10,23.1,0.0,13.504,455.539,10
univla_libero,original,libero_10__task_4,libero_10,10,9,0.9,256.7,0.0,10,26.0,0.0,15.832,459.76,10
univla_libero,original,libero_10__task_5,libero_10,10,9,0.9,194.7,0.0,10,19.9,0.0,10.709,420.83,10
univla_libero,original,libero_10__task_6,libero_10,10,8,0.8,281.4,0.0,10,28.5,0.0,16.179,435.603,10
univla_libero,original,libero_10__task_7,libero_10,10,8,0.8,295.5,0.0,10,29.8,0.0,18.38,478.652,10
univla_libero,original,libero_10__task_8,libero_10,10,6,0.6,438.7,0.0,10,44.2,0.0,24.13,419.038,10
univla_libero,original,libero_10__task_9,libero_10,10,7,0.7,342.3,0.0,10,34.5,0.0,20.905,484.098,10
univla_libero,original,libero_goal__task_0,libero_goal,10,7,0.7,178.0,0.0,10,18.3,0.0,11.322,453.395,10
univla_libero,original,libero_goal__task_1,libero_goal,10,10,1.0,90.3,0.0,10,9.4,0.0,5.919,478.8,10
univla_libero,original,libero_goal__task_2,libero_goal,10,10,1.0,89.4,0.0,10,9.4,0.0,6.212,504.636,10
univla_libero,original,libero_goal__task_3,libero_goal,10,9,0.9,202.5,0.0,10,20.7,0.0,13.073,480.848,10
univla_libero,original,libero_goal__task_4,libero_goal,10,10,1.0,82.4,0.0,10,8.7,0.0,5.714,500.032,10
univla_libero,original,libero_goal__task_5,libero_goal,10,8,0.8,175.9,0.0,10,17.8,0.0,10.735,453.069,10
univla_libero,original,libero_goal__task_6,libero_goal,10,10,1.0,91.9,0.0,10,9.4,0.0,6.08,497.244,10
univla_libero,original,libero_goal__task_7,libero_goal,10,10,1.0,75.2,0.0,10,8.0,0.0,4.733,451.032,10
univla_libero,original,libero_goal__task_8,libero_goal,10,10,1.0,75.3,0.0,10,7.9,0.0,5.125,499.25,10
univla_libero,original,libero_goal__task_9,libero_goal,10,8,0.8,164.9,0.0,10,17.0,0.0,10.937,507.149,10
univla_libero,original,libero_object__task_0,libero_object,10,10,1.0,148.6,0.0,10,15.2,0.0,9.463,462.138,10
univla_libero,original,libero_object__task_1,libero_object,10,10,1.0,140.9,0.0,10,14.6,0.0,8.86,453.494,10
univla_libero,original,libero_object__task_2,libero_object,10,10,1.0,114.3,0.0,10,11.9,0.0,7.135,444.297,10
univla_libero,original,libero_object__task_3,libero_object,10,9,0.9,161.5,0.0,10,16.6,0.0,9.876,454.797,10
univla_libero,original,libero_object__task_4,libero_object,10,9,0.9,153.4,0.0,10,15.6,0.0,9.137,444.336,10
univla_libero,original,libero_object__task_5,libero_object,10,10,1.0,152.4,0.0,10,15.7,0.0,9.925,468.603,10
univla_libero,original,libero_object__task_6,libero_object,10,8,0.8,180.4,0.0,10,18.2,0.0,11.403,477.118,10
univla_libero,original,libero_object__task_7,libero_object,10,10,1.0,127.1,0.0,10,13.2,0.0,7.971,473.295,10
univla_libero,original,libero_object__task_8,libero_object,10,10,1.0,160.1,0.0,10,16.5,0.0,10.047,472.638,10
univla_libero,original,libero_object__task_9,libero_object,10,10,1.0,119.5,0.0,10,12.3,0.0,7.188,441.461,10
univla_libero,original,libero_spatial__task_0,libero_spatial,10,9,0.9,91.5,0.0,10,9.5,0.0,6.995,532.747,10
univla_libero,original,libero_spatial__task_1,libero_spatial,10,10,1.0,107.7,0.0,10,11.3,0.0,7.513,481.859,10
univla_libero,original,libero_spatial__task_2,libero_spatial,10,10,1.0,91.8,0.0,10,9.5,0.0,6.187,470.919,10
univla_libero,original,libero_spatial__task_3,libero_spatial,10,9,0.9,96.8,0.0,10,10.0,0.0,6.963,504.975,10
univla_libero,original,libero_spatial__task_4,libero_spatial,10,10,1.0,123.6,0.0,10,12.8,0.0,8.651,489.982,10
univla_libero,original,libero_spatial__task_5,libero_spatial,10,9,0.9,108.5,0.0,10,11.3,0.0,8.043,511.558,10
univla_libero,original,libero_spatial__task_6,libero_spatial,10,10,1.0,103.0,0.0,10,10.8,0.0,7.298,478.433,10
univla_libero,original,libero_spatial__task_7,libero_spatial,10,10,1.0,119.9,0.0,10,12.5,0.0,8.676,481.271,10
univla_libero,original,libero_spatial__task_8,libero_spatial,10,9,0.9,109.8,0.0,10,11.5,0.0,8.03,501.141,10
univla_libero,original,libero_spatial__task_9,libero_spatial,10,9,0.9,130.5,0.0,10,13.5,0.0,9.898,516.473,10
univla_libero,temporal_fusion_conservative_adaptive,libero_10__task_0,libero_10,10,10,1.0,256.6,0.0,10,26.1,0.0,16.011,453.124,10
univla_libero,temporal_fusion_conservative_adaptive,libero_10__task_1,libero_10,10,9,0.9,265.7,0.0,10,27.1,0.0,17.115,485.448,10
univla_libero,temporal_fusion_conservative_adaptive,libero_10__task_2,libero_10,10,10,1.0,246.7,0.0,10,25.2,0.0,14.162,442.442,10
univla_libero,temporal_fusion_conservative_adaptive,libero_10__task_3,libero_10,10,10,1.0,226.3,0.0,10,23.1,0.0,13.227,451.275,10
univla_libero,temporal_fusion_conservative_adaptive,libero_10__task_4,libero_10,10,9,0.9,256.7,0.0,10,26.0,0.0,15.379,451.835,10
univla_libero,temporal_fusion_conservative_adaptive,libero_10__task_5,libero_10,10,9,0.9,194.7,0.0,10,19.9,0.0,10.44,416.382,10
univla_libero,temporal_fusion_conservative_adaptive,libero_10__task_6,libero_10,10,8,0.8,281.4,0.0,10,28.5,0.0,15.906,424.212,10
univla_libero,temporal_fusion_conservative_adaptive,libero_10__task_7,libero_10,10,8,0.8,295.5,0.0,10,29.8,0.0,18.0,470.135,10
univla_libero,temporal_fusion_conservative_adaptive,libero_10__task_8,libero_10,10,6,0.6,438.7,0.0,10,44.2,0.0,23.513,399.649,10
univla_libero,temporal_fusion_conservative_adaptive,libero_10__task_9,libero_10,10,7,0.7,342.2,0.0,10,34.5,0.0,20.361,469.085,10
univla_libero,temporal_fusion_conservative_adaptive,libero_goal__task_0,libero_goal,10,7,0.7,178.0,0.0,10,18.3,0.0,11.225,448.013,10
univla_libero,temporal_fusion_conservative_adaptive,libero_goal__task_1,libero_goal,10,10,1.0,90.3,0.0,10,9.4,0.0,5.834,467.78,10
univla_libero,temporal_fusion_conservative_adaptive,libero_goal__task_2,libero_goal,10,10,1.0,89.5,0.0,10,9.4,0.0,6.094,494.01,10
univla_libero,temporal_fusion_conservative_adaptive,libero_goal__task_3,libero_goal,10,9,0.9,202.5,0.0,10,20.7,0.0,12.884,476.133,10
univla_libero,temporal_fusion_conservative_adaptive,libero_goal__task_4,libero_goal,10,10,1.0,82.4,0.0,10,8.7,0.0,5.663,498.279,10
univla_libero,temporal_fusion_conservative_adaptive,libero_goal__task_5,libero_goal,10,8,0.8,175.9,0.0,10,17.8,0.0,10.718,454.125,10
univla_libero,temporal_fusion_conservative_adaptive,libero_goal__task_6,libero_goal,10,10,1.0,91.9,0.0,10,9.4,0.0,6.085,498.057,10
univla_libero,temporal_fusion_conservative_adaptive,libero_goal__task_7,libero_goal,10,10,1.0,75.2,0.0,10,8.0,0.0,4.709,449.659,10
univla_libero,temporal_fusion_conservative_adaptive,libero_goal__task_8,libero_goal,10,10,1.0,75.3,0.0,10,7.9,0.0,5.059,489.53,10
univla_libero,temporal_fusion_conservative_adaptive,libero_goal__task_9,libero_goal,10,8,0.8,165.7,0.0,10,17.0,0.0,10.781,497.136,10
univla_libero,temporal_fusion_conservative_adaptive,libero_object__task_0,libero_object,10,10,1.0,148.6,0.0,10,15.2,0.0,9.246,461.041,10
univla_libero,temporal_fusion_conservative_adaptive,libero_object__task_1,libero_object,10,10,1.0,140.9,0.0,10,14.6,0.0,8.766,454.877,10
univla_libero,temporal_fusion_conservative_adaptive,libero_object__task_2,libero_object,10,10,1.0,114.3,0.0,10,11.9,0.0,7.02,446.24,10
univla_libero,temporal_fusion_conservative_adaptive,libero_object__task_3,libero_object,10,9,0.9,161.5,0.0,10,16.6,0.0,9.891,458.842,10
univla_libero,temporal_fusion_conservative_adaptive,libero_object__task_4,libero_object,10,9,0.9,153.4,0.0,10,15.6,0.0,9.032,448.822,10
univla_libero,temporal_fusion_conservative_adaptive,libero_object__task_5,libero_object,10,10,1.0,152.4,0.0,10,15.7,0.0,9.839,469.94,10
univla_libero,temporal_fusion_conservative_adaptive,libero_object__task_6,libero_object,10,8,0.8,180.4,0.0,10,18.2,0.0,11.042,469.68,10
univla_libero,temporal_fusion_conservative_adaptive,libero_object__task_7,libero_object,10,10,1.0,127.1,0.0,10,13.2,0.0,7.76,468.89,10
univla_libero,temporal_fusion_conservative_adaptive,libero_object__task_8,libero_object,10,10,1.0,160.1,0.0,10,16.5,0.0,9.852,468.716,10
univla_libero,temporal_fusion_conservative_adaptive,libero_object__task_9,libero_object,10,10,1.0,119.5,0.0,10,12.3,0.0,7.045,435.308,10
univla_libero,temporal_fusion_conservative_adaptive,libero_spatial__task_0,libero_spatial,10,9,0.9,91.5,0.0,10,9.5,0.0,7.002,535.4,10
univla_libero,temporal_fusion_conservative_adaptive,libero_spatial__task_1,libero_spatial,10,10,1.0,107.7,0.0,10,11.3,0.0,7.507,482.871,10
univla_libero,temporal_fusion_conservative_adaptive,libero_spatial__task_2,libero_spatial,10,10,1.0,91.8,0.0,10,9.5,0.0,6.174,474.26,10
univla_libero,temporal_fusion_conservative_adaptive,libero_spatial__task_3,libero_spatial,10,9,0.9,96.8,0.0,10,10.0,0.0,6.97,500.856,10
univla_libero,temporal_fusion_conservative_adaptive,libero_spatial__task_4,libero_spatial,10,10,1.0,123.6,0.0,10,12.8,0.0,8.718,493.815,10
univla_libero,temporal_fusion_conservative_adaptive,libero_spatial__task_5,libero_spatial,10,9,0.9,108.5,0.0,10,11.3,0.0,8.088,514.706,10
univla_libero,temporal_fusion_conservative_adaptive,libero_spatial__task_6,libero_spatial,10,10,1.0,103.0,0.0,10,10.8,0.0,7.354,481.972,10
univla_libero,temporal_fusion_conservative_adaptive,libero_spatial__task_7,libero_spatial,10,10,1.0,119.9,0.0,10,12.5,0.0,8.579,477.448,10
univla_libero,temporal_fusion_conservative_adaptive,libero_spatial__task_8,libero_spatial,10,9,0.9,109.8,0.0,10,11.5,0.0,7.975,499.163,10
univla_libero,temporal_fusion_conservative_adaptive,libero_spatial__task_9,libero_spatial,10,9,0.9,130.5,0.0,10,13.5,0.0,9.799,508.85,10
univla_libero,temporal_fusion_motion_entropy,libero_10__task_0,libero_10,10,10,1.0,266.4,0.0,10,27.2,0.0,16.591,462.558,10
univla_libero,temporal_fusion_motion_entropy,libero_10__task_1,libero_10,10,8,0.8,303.4,0.0,10,30.8,0.0,19.23,480.407,10
univla_libero,temporal_fusion_motion_entropy,libero_10__task_2,libero_10,10,9,0.9,276.8,0.0,10,28.0,0.0,15.842,437.154,10
univla_libero,temporal_fusion_motion_entropy,libero_10__task_3,libero_10,10,10,1.0,241.2,0.0,10,24.6,0.0,13.779,445.136,10
univla_libero,temporal_fusion_motion_entropy,libero_10__task_4,libero_10,10,8,0.8,287.5,0.0,10,29.2,0.0,17.858,451.906,10
univla_libero,temporal_fusion_motion_entropy,libero_10__task_5,libero_10,10,10,1.0,168.2,0.0,10,17.1,0.0,8.825,414.82,10
univla_libero,temporal_fusion_motion_entropy,libero_10__task_6,libero_10,10,8,0.8,284.7,0.0,10,29.0,0.0,16.387,418.789,10
univla_libero,temporal_fusion_motion_entropy,libero_10__task_7,libero_10,10,8,0.8,309.1,0.0,10,31.3,0.0,18.814,485.082,10
univla_libero,temporal_fusion_motion_entropy,libero_10__task_8,libero_10,10,4,0.4,461.0,0.0,10,46.3,0.0,24.495,414.052,10
univla_libero,temporal_fusion_motion_entropy,libero_10__task_9,libero_10,10,8,0.8,322.6,0.0,10,32.6,0.0,19.142,468.93,10
univla_libero,temporal_fusion_motion_entropy,libero_goal__task_0,libero_goal,10,9,0.9,151.2,0.0,10,15.5,0.0,9.175,451.245,10
univla_libero,temporal_fusion_motion_entropy,libero_goal__task_1,libero_goal,10,10,1.0,84.5,0.0,10,8.8,0.0,5.421,463.582,10
univla_libero,temporal_fusion_motion_entropy,libero_goal__task_2,libero_goal,10,9,0.9,107.9,0.0,10,11.2,0.0,7.416,512.788,10
univla_libero,temporal_fusion_motion_entropy,libero_goal__task_3,libero_goal,10,10,1.0,186.6,0.0,10,19.2,0.0,11.926,480.857,10
univla_libero,temporal_fusion_motion_entropy,libero_goal__task_4,libero_goal,10,9,0.9,105.3,0.0,10,10.9,0.0,7.263,498.399,10
univla_libero,temporal_fusion_motion_entropy,libero_goal__task_5,libero_goal,10,10,1.0,157.9,0.0,10,16.3,0.0,9.703,449.346,10
univla_libero,temporal_fusion_motion_entropy,libero_goal__task_6,libero_goal,10,9,0.9,114.6,0.0,10,11.8,0.0,8.009,518.884,10
univla_libero,temporal_fusion_motion_entropy,libero_goal__task_7,libero_goal,10,10,1.0,75.8,0.0,10,8.0,0.0,4.622,438.043,10
univla_libero,temporal_fusion_motion_entropy,libero_goal__task_8,libero_goal,10,10,1.0,74.9,0.0,10,8.1,0.0,5.13,487.059,10
univla_libero,temporal_fusion_motion_entropy,libero_goal__task_9,libero_goal,10,9,0.9,162.0,0.0,10,16.5,0.0,10.595,492.015,10
univla_libero,temporal_fusion_motion_entropy,libero_object__task_0,libero_object,10,10,1.0,157.1,0.0,10,16.1,0.0,9.837,464.273,10
univla_libero,temporal_fusion_motion_entropy,libero_object__task_1,libero_object,10,10,1.0,152.8,0.0,10,15.8,0.0,9.542,456.475,10
univla_libero,temporal_fusion_motion_entropy,libero_object__task_2,libero_object,10,10,1.0,115.8,0.0,10,12.0,0.0,7.069,452.088,10
univla_libero,temporal_fusion_motion_entropy,libero_object__task_3,libero_object,10,10,1.0,135.9,0.0,10,13.9,0.0,8.147,450.222,10
univla_libero,temporal_fusion_motion_entropy,libero_object__task_4,libero_object,10,10,1.0,139.3,0.0,10,14.4,0.0,8.424,440.262,10
univla_libero,temporal_fusion_motion_entropy,libero_object__task_5,libero_object,10,9,0.9,159.0,0.0,10,16.4,0.0,10.188,468.992,10
univla_libero,temporal_fusion_motion_entropy,libero_object__task_6,libero_object,10,9,0.9,164.2,0.0,10,16.7,0.0,10.12,474.902,10
univla_libero,temporal_fusion_motion_entropy,libero_object__task_7,libero_object,10,10,1.0,126.0,0.0,10,12.9,0.0,7.548,464.28,10
univla_libero,temporal_fusion_motion_entropy,libero_object__task_8,libero_object,10,10,1.0,155.2,0.0,10,15.9,0.0,9.555,477.695,10
univla_libero,temporal_fusion_motion_entropy,libero_object__task_9,libero_object,10,10,1.0,120.3,0.0,10,12.3,0.0,7.076,451.234,10
univla_libero,temporal_fusion_motion_entropy,libero_spatial__task_0,libero_spatial,10,8,0.8,105.1,0.0,10,10.9,0.0,8.318,574.574,10
univla_libero,temporal_fusion_motion_entropy,libero_spatial__task_1,libero_spatial,10,10,1.0,107.1,0.0,10,11.2,0.0,7.619,501.07,10
univla_libero,temporal_fusion_motion_entropy,libero_spatial__task_2,libero_spatial,10,10,1.0,92.4,0.0,10,9.6,0.0,6.3,478.802,10
univla_libero,temporal_fusion_motion_entropy,libero_spatial__task_3,libero_spatial,10,8,0.8,110.1,0.0,10,11.3,0.0,8.07,517.074,10
univla_libero,temporal_fusion_motion_entropy,libero_spatial__task_4,libero_spatial,10,9,0.9,131.9,0.0,10,13.4,0.0,9.297,491.356,10
univla_libero,temporal_fusion_motion_entropy,libero_spatial__task_5,libero_spatial,10,9,0.9,107.8,0.0,10,11.2,0.0,8.102,534.207,10
univla_libero,temporal_fusion_motion_entropy,libero_spatial__task_6,libero_spatial,10,9,0.9,122.9,0.0,10,12.6,0.0,8.975,493.47,10
univla_libero,temporal_fusion_motion_entropy,libero_spatial__task_7,libero_spatial,10,9,0.9,125.4,0.0,10,12.9,0.0,9.076,488.203,10
univla_libero,temporal_fusion_motion_entropy,libero_spatial__task_8,libero_spatial,10,9,0.9,112.0,0.0,10,11.5,0.0,8.131,512.161,10
univla_libero,temporal_fusion_motion_entropy,libero_spatial__task_9,libero_spatial,10,10,1.0,121.9,0.0,10,12.6,0.0,9.19,514.576,10
univla_libero,temporal_fusion_task_aware,libero_10__task_0,libero_10,10,10,1.0,277.1,0.0,10,28.0,0.0,18.723,512.107,10
univla_libero,temporal_fusion_task_aware,libero_10__task_1,libero_10,10,9,0.9,273.3,0.0,10,28.0,0.0,19.346,551.048,10
univla_libero,temporal_fusion_task_aware,libero_10__task_2,libero_10,10,10,1.0,238.8,0.0,10,24.3,0.0,15.161,496.487,10
univla_libero,temporal_fusion_task_aware,libero_10__task_3,libero_10,10,10,1.0,225.3,0.0,10,23.1,0.0,14.743,517.248,10
univla_libero,temporal_fusion_task_aware,libero_10__task_4,libero_10,10,6,0.6,344.3,0.0,10,34.7,0.0,23.502,510.662,10
univla_libero,temporal_fusion_task_aware,libero_10__task_5,libero_10,10,10,1.0,153.8,0.0,10,15.8,0.0,9.101,476.36,10
univla_libero,temporal_fusion_task_aware,libero_10__task_6,libero_10,10,9,0.9,262.5,0.0,10,26.7,0.0,16.579,492.251,10
univla_libero,temporal_fusion_task_aware,libero_10__task_7,libero_10,10,9,0.9,284.8,0.0,10,28.7,0.0,19.142,552.277,10
univla_libero,temporal_fusion_task_aware,libero_10__task_8,libero_10,10,6,0.6,440.4,0.0,10,44.2,0.0,25.761,467.217,10
univla_libero,temporal_fusion_task_aware,libero_10__task_9,libero_10,10,8,0.8,318.8,0.0,10,32.1,0.0,20.883,530.775,10
univla_libero,temporal_fusion_task_aware,libero_goal__task_0,libero_goal,10,10,1.0,135.8,0.0,10,14.0,0.0,9.134,502.301,10
univla_libero,temporal_fusion_task_aware,libero_goal__task_1,libero_goal,10,9,0.9,107.3,0.0,10,11.1,0.0,7.824,533.685,10
univla_libero,temporal_fusion_task_aware,libero_goal__task_2,libero_goal,10,10,1.0,88.6,0.0,10,9.4,0.0,6.847,579.961,10
univla_libero,temporal_fusion_task_aware,libero_goal__task_3,libero_goal,10,8,0.8,210.1,0.0,10,21.4,0.0,14.863,543.462,10
univla_libero,temporal_fusion_task_aware,libero_goal__task_4,libero_goal,10,9,0.9,106.3,0.0,10,11.2,0.0,8.168,550.834,10
univla_libero,temporal_fusion_task_aware,libero_goal__task_5,libero_goal,10,8,0.8,172.3,0.0,10,17.6,0.0,11.717,516.446,10
univla_libero,temporal_fusion_task_aware,libero_goal__task_6,libero_goal,10,10,1.0,96.6,0.0,10,10.0,0.0,7.262,565.418,10
univla_libero,temporal_fusion_task_aware,libero_goal__task_7,libero_goal,10,10,1.0,75.6,0.0,10,8.1,0.0,5.218,511.801,10
univla_libero,temporal_fusion_task_aware,libero_goal__task_8,libero_goal,10,10,1.0,76.4,0.0,10,8.2,0.0,5.861,560.822,10
univla_libero,temporal_fusion_task_aware,libero_goal__task_9,libero_goal,10,9,0.9,163.6,0.0,10,16.7,0.0,11.681,556.016,10
univla_libero,temporal_fusion_task_aware,libero_object__task_0,libero_object,10,10,1.0,145.0,0.0,10,14.9,0.0,9.956,529.496,10
univla_libero,temporal_fusion_task_aware,libero_object__task_1,libero_object,10,10,1.0,145.8,0.0,10,15.0,0.0,10.084,526.992,10
univla_libero,temporal_fusion_task_aware,libero_object__task_2,libero_object,10,10,1.0,120.9,0.0,10,12.5,0.0,8.18,518.456,10
univla_libero,temporal_fusion_task_aware,libero_object__task_3,libero_object,10,10,1.0,141.1,0.0,10,14.3,0.0,9.364,511.666,10
univla_libero,temporal_fusion_task_aware,libero_object__task_4,libero_object,10,10,1.0,139.8,0.0,10,14.2,0.0,9.143,498.362,10
univla_libero,temporal_fusion_task_aware,libero_object__task_5,libero_object,10,9,0.9,163.1,0.0,10,16.7,0.0,11.671,531.804,10
univla_libero,temporal_fusion_task_aware,libero_object__task_6,libero_object,10,9,0.9,164.1,0.0,10,16.6,0.0,10.955,527.171,10
