backbone,env,configuration,family,task,task_description,episodes,successes,success_pct,avg_steps,avg_reuses,orig_episodes,orig_successes,orig_success_pct,orig_avg_steps,delta_success_pct,delta_avg_steps,delta_vs_original
SmolVLA,LIBERO Goal,temporal_fusion_motion_entropy,Temporal fusion,libero_goal__task_5,push the plate to the front of the stove,10,9,90.00,145.40,0.00,10,10,100.00,129.10,-10.00,16.30,-10.00
SmolVLA,LIBERO Goal,temporal_fusion_motion_entropy,Temporal fusion,libero_goal__task_6,put the cream cheese in the bowl,10,6,60.00,177.80,0.00,10,5,50.00,196.40,10.00,-18.60,10.00
SmolVLA,LIBERO Goal,temporal_fusion_motion_entropy,Temporal fusion,libero_goal__task_7,turn on the stove,10,10,100.00,71.30,0.00,10,10,100.00,72.20,0.00,-0.90,0.00
SmolVLA,LIBERO Goal,temporal_fusion_motion_entropy,Temporal fusion,libero_goal__task_8,put the bowl on the plate,10,10,100.00,79.80,0.00,10,10,100.00,81.30,0.00,-1.50,0.00
SmolVLA,LIBERO Goal,temporal_fusion_motion_entropy,Temporal fusion,libero_goal__task_9,put the wine bottle on the rack,10,6,60.00,208.70,0.00,10,8,80.00,185.30,-20.00,23.40,-20.00
SmolVLA,LIBERO Goal,temporal_fusion_task_aware,Temporal fusion,libero_goal__task_0,open the middle drawer of the cabinet,10,8,80.00,173.90,0.00,10,7,70.00,185.90,10.00,-12.00,10.00
SmolVLA,LIBERO Goal,temporal_fusion_task_aware,Temporal fusion,libero_goal__task_1,put the bowl on the stove,10,8,80.00,131.90,0.00,10,10,100.00,90.80,-20.00,41.10,-20.00
SmolVLA,LIBERO Goal,temporal_fusion_task_aware,Temporal fusion,libero_goal__task_2,put the wine bottle on top of the cabinet,10,8,80.00,141.10,0.00,10,7,70.00,158.00,10.00,-16.90,10.00
SmolVLA,LIBERO Goal,temporal_fusion_task_aware,Temporal fusion,libero_goal__task_3,open the top drawer and put the bowl inside,10,4,40.00,254.30,0.00,10,5,50.00,247.40,-10.00,6.90,-10.00
SmolVLA,LIBERO Goal,temporal_fusion_task_aware,Temporal fusion,libero_goal__task_4,put the bowl on top of the cabinet,10,6,60.00,174.60,0.00,10,8,80.00,130.20,-20.00,44.40,-20.00
SmolVLA,LIBERO Goal,temporal_fusion_task_aware,Temporal fusion,libero_goal__task_5,push the plate to the front of the stove,10,10,100.00,134.80,0.00,10,10,100.00,129.10,0.00,5.70,0.00
SmolVLA,LIBERO Goal,temporal_fusion_task_aware,Temporal fusion,libero_goal__task_6,put the cream cheese in the bowl,10,5,50.00,196.50,0.00,10,5,50.00,196.40,0.00,0.10,0.00
SmolVLA,LIBERO Goal,temporal_fusion_task_aware,Temporal fusion,libero_goal__task_7,turn on the stove,10,10,100.00,71.10,0.00,10,10,100.00,72.20,0.00,-1.10,0.00
SmolVLA,LIBERO Goal,temporal_fusion_task_aware,Temporal fusion,libero_goal__task_8,put the bowl on the plate,10,9,90.00,101.10,0.00,10,10,100.00,81.30,-10.00,19.80,-10.00
SmolVLA,LIBERO Goal,temporal_fusion_task_aware,Temporal fusion,libero_goal__task_9,put the wine bottle on the rack,10,6,60.00,209.10,0.00,10,8,80.00,185.30,-20.00,23.80,-20.00
SmolVLA,LIBERO Goal,temporal_fusion_conservative_adaptive,Temporal fusion,libero_goal__task_0,open the middle drawer of the cabinet,10,8,80.00,168.60,0.00,10,7,70.00,185.90,10.00,-17.30,10.00
SmolVLA,LIBERO Goal,temporal_fusion_conservative_adaptive,Temporal fusion,libero_goal__task_1,put the bowl on the stove,10,8,80.00,132.10,0.00,10,10,100.00,90.80,-20.00,41.30,-20.00
SmolVLA,LIBERO Goal,temporal_fusion_conservative_adaptive,Temporal fusion,libero_goal__task_2,put the wine bottle on top of the cabinet,10,8,80.00,140.00,0.00,10,7,70.00,158.00,10.00,-18.00,10.00
SmolVLA,LIBERO Goal,temporal_fusion_conservative_adaptive,Temporal fusion,libero_goal__task_3,open the top drawer and put the bowl inside,10,5,50.00,239.40,0.00,10,5,50.00,247.40,0.00,-8.00,0.00
SmolVLA,LIBERO Goal,temporal_fusion_conservative_adaptive,Temporal fusion,libero_goal__task_4,put the bowl on top of the cabinet,10,9,90.00,112.10,0.00,10,8,80.00,130.20,10.00,-18.10,10.00
SmolVLA,LIBERO Goal,temporal_fusion_conservative_adaptive,Temporal fusion,libero_goal__task_5,push the plate to the front of the stove,10,9,90.00,146.00,0.00,10,10,100.00,129.10,-10.00,16.90,-10.00
SmolVLA,LIBERO Goal,temporal_fusion_conservative_adaptive,Temporal fusion,libero_goal__task_6,put the cream cheese in the bowl,10,6,60.00,178.80,0.00,10,5,50.00,196.40,10.00,-17.60,10.00
SmolVLA,LIBERO Goal,temporal_fusion_conservative_adaptive,Temporal fusion,libero_goal__task_7,turn on the stove,10,10,100.00,72.00,0.00,10,10,100.00,72.20,0.00,-0.20,0.00
SmolVLA,LIBERO Goal,temporal_fusion_conservative_adaptive,Temporal fusion,libero_goal__task_8,put the bowl on the plate,10,9,90.00,102.50,0.00,10,10,100.00,81.30,-10.00,21.20,-10.00
SmolVLA,LIBERO Goal,temporal_fusion_conservative_adaptive,Temporal fusion,libero_goal__task_9,put the wine bottle on the rack,10,6,60.00,208.90,0.00,10,8,80.00,185.30,-20.00,23.60,-20.00
OpenVLA,LIBERO Object,original,Original,libero_object__task_0,pick up the alphabet soup and place it in the basket,10,6,60.00,217.30,0.00,10,6,60.00,217.30,0.00,0.00,0.00
OpenVLA,LIBERO Object,original,Original,libero_object__task_1,pick up the cream cheese and place it in the basket,10,10,100.00,151.10,0.00,10,10,100.00,151.10,0.00,0.00,0.00
OpenVLA,LIBERO Object,original,Original,libero_object__task_2,pick up the salad dressing and place it in the basket,10,9,90.00,135.40,0.00,10,9,90.00,135.40,0.00,0.00,0.00
OpenVLA,LIBERO Object,original,Original,libero_object__task_3,pick up the bbq sauce and place it in the basket,10,6,60.00,205.70,0.00,10,6,60.00,205.70,0.00,0.00,0.00
OpenVLA,LIBERO Object,original,Original,libero_object__task_4,pick up the ketchup and place it in the basket,10,10,100.00,158.90,0.00,10,10,100.00,158.90,0.00,0.00,0.00
OpenVLA,LIBERO Object,original,Original,libero_object__task_5,pick up the tomato sauce and place it in the basket,10,8,80.00,165.40,0.00,10,8,80.00,165.40,0.00,0.00,0.00
OpenVLA,LIBERO Object,original,Original,libero_object__task_6,pick up the butter and place it in the basket,10,10,100.00,154.60,0.00,10,10,100.00,154.60,0.00,0.00,0.00
OpenVLA,LIBERO Object,original,Original,libero_object__task_7,pick up the milk and place it in the basket,10,9,90.00,165.30,0.00,10,9,90.00,165.30,0.00,0.00,0.00
OpenVLA,LIBERO Object,original,Original,libero_object__task_8,pick up the chocolate pudding and place it in the basket,10,10,100.00,164.70,0.00,10,10,100.00,164.70,0.00,0.00,0.00
OpenVLA,LIBERO Object,original,Original,libero_object__task_9,pick up the orange juice and place it in the basket,10,9,90.00,140.50,0.00,10,9,90.00,140.50,0.00,0.00,0.00
OpenVLA,LIBERO Object,fixed_foveation_keep20,Foveation,libero_object__task_0,pick up the alphabet soup and place it in the basket,10,7,70.00,196.90,0.00,10,6,60.00,217.30,10.00,-20.40,10.00
OpenVLA,LIBERO Object,fixed_foveation_keep20,Foveation,libero_object__task_1,pick up the cream cheese and place it in the basket,10,2,20.00,248.60,0.00,10,10,100.00,151.10,-80.00,97.50,-80.00
OpenVLA,LIBERO Object,fixed_foveation_keep20,Foveation,libero_object__task_2,pick up the salad dressing and place it in the basket,10,9,90.00,135.80,0.00,10,9,90.00,135.40,0.00,0.40,0.00
OpenVLA,LIBERO Object,fixed_foveation_keep20,Foveation,libero_object__task_3,pick up the bbq sauce and place it in the basket,10,6,60.00,196.80,0.00,10,6,60.00,205.70,0.00,-8.90,0.00
OpenVLA,LIBERO Object,fixed_foveation_keep20,Foveation,libero_object__task_4,pick up the ketchup and place it in the basket,10,10,100.00,156.10,0.00,10,10,100.00,158.90,0.00,-2.80,0.00
OpenVLA,LIBERO Object,fixed_foveation_keep20,Foveation,libero_object__task_5,pick up the tomato sauce and place it in the basket,10,7,70.00,182.40,0.00,10,8,80.00,165.40,-10.00,17.00,-10.00
OpenVLA,LIBERO Object,fixed_foveation_keep20,Foveation,libero_object__task_6,pick up the butter and place it in the basket,10,9,90.00,162.70,0.00,10,10,100.00,154.60,-10.00,8.10,-10.00
OpenVLA,LIBERO Object,fixed_foveation_keep20,Foveation,libero_object__task_7,pick up the milk and place it in the basket,10,9,90.00,150.10,0.00,10,9,90.00,165.30,0.00,-15.20,0.00
OpenVLA,LIBERO Object,fixed_foveation_keep20,Foveation,libero_object__task_8,pick up the chocolate pudding and place it in the basket,10,6,60.00,218.60,0.00,10,10,100.00,164.70,-40.00,53.90,-40.00
OpenVLA,LIBERO Object,fixed_foveation_keep20,Foveation,libero_object__task_9,pick up the orange juice and place it in the basket,10,9,90.00,153.20,0.00,10,9,90.00,140.50,0.00,12.70,0.00
OpenVLA,LIBERO Object,fixed_foveation_keep50,Foveation,libero_object__task_0,pick up the alphabet soup and place it in the basket,10,8,80.00,173.40,0.00,10,6,60.00,217.30,20.00,-43.90,20.00
OpenVLA,LIBERO Object,fixed_foveation_keep50,Foveation,libero_object__task_1,pick up the cream cheese and place it in the basket,10,8,80.00,164.40,0.00,10,10,100.00,151.10,-20.00,13.30,-20.00
OpenVLA,LIBERO Object,fixed_foveation_keep50,Foveation,libero_object__task_2,pick up the salad dressing and place it in the basket,10,8,80.00,150.80,0.00,10,9,90.00,135.40,-10.00,15.40,-10.00
OpenVLA,LIBERO Object,fixed_foveation_keep50,Foveation,libero_object__task_3,pick up the bbq sauce and place it in the basket,10,7,70.00,180.80,0.00,10,6,60.00,205.70,10.00,-24.90,10.00
OpenVLA,LIBERO Object,fixed_foveation_keep50,Foveation,libero_object__task_4,pick up the ketchup and place it in the basket,10,10,100.00,156.20,0.00,10,10,100.00,158.90,0.00,-2.70,0.00
OpenVLA,LIBERO Object,fixed_foveation_keep50,Foveation,libero_object__task_5,pick up the tomato sauce and place it in the basket,10,8,80.00,172.50,0.00,10,8,80.00,165.40,0.00,7.10,0.00
OpenVLA,LIBERO Object,fixed_foveation_keep50,Foveation,libero_object__task_6,pick up the butter and place it in the basket,10,9,90.00,169.00,0.00,10,10,100.00,154.60,-10.00,14.40,-10.00
OpenVLA,LIBERO Object,fixed_foveation_keep50,Foveation,libero_object__task_7,pick up the milk and place it in the basket,10,10,100.00,139.30,0.00,10,9,90.00,165.30,10.00,-26.00,10.00
OpenVLA,LIBERO Object,fixed_foveation_keep50,Foveation,libero_object__task_8,pick up the chocolate pudding and place it in the basket,10,9,90.00,188.20,0.00,10,10,100.00,164.70,-10.00,23.50,-10.00
OpenVLA,LIBERO Object,fixed_foveation_keep50,Foveation,libero_object__task_9,pick up the orange juice and place it in the basket,10,9,90.00,167.20,0.00,10,9,90.00,140.50,0.00,26.70,0.00
OpenVLA,LIBERO Object,action_repeat2,Action repeat,libero_object__task_0,pick up the alphabet soup and place it in the basket,10,9,90.00,161.50,80.40,10,6,60.00,217.30,30.00,-55.80,30.00
OpenVLA,LIBERO Object,action_repeat2,Action repeat,libero_object__task_1,pick up the cream cheese and place it in the basket,10,7,70.00,199.50,99.50,10,10,100.00,151.10,-30.00,48.40,-30.00
OpenVLA,LIBERO Object,action_repeat2,Action repeat,libero_object__task_2,pick up the salad dressing and place it in the basket,10,9,90.00,146.00,72.80,10,9,90.00,135.40,0.00,10.60,0.00
OpenVLA,LIBERO Object,action_repeat2,Action repeat,libero_object__task_3,pick up the bbq sauce and place it in the basket,10,8,80.00,190.10,94.80,10,6,60.00,205.70,20.00,-15.60,20.00
OpenVLA,LIBERO Object,action_repeat2,Action repeat,libero_object__task_4,pick up the ketchup and place it in the basket,10,10,100.00,160.00,79.70,10,10,100.00,158.90,0.00,1.10,0.00
OpenVLA,LIBERO Object,action_repeat2,Action repeat,libero_object__task_5,pick up the tomato sauce and place it in the basket,10,7,70.00,186.70,93.00,10,8,80.00,165.40,-10.00,21.30,-10.00
OpenVLA,LIBERO Object,action_repeat2,Action repeat,libero_object__task_6,pick up the butter and place it in the basket,10,9,90.00,176.10,87.80,10,10,100.00,154.60,-10.00,21.50,-10.00
OpenVLA,LIBERO Object,action_repeat2,Action repeat,libero_object__task_7,pick up the milk and place it in the basket,10,7,70.00,183.40,91.60,10,9,90.00,165.30,-20.00,18.10,-20.00
OpenVLA,LIBERO Object,action_repeat2,Action repeat,libero_object__task_8,pick up the chocolate pudding and place it in the basket,10,9,90.00,184.80,92.30,10,10,100.00,164.70,-10.00,20.10,-10.00
OpenVLA,LIBERO Object,action_repeat2,Action repeat,libero_object__task_9,pick up the orange juice and place it in the basket,10,9,90.00,151.50,75.50,10,9,90.00,140.50,0.00,11.00,0.00
OpenVLA,LIBERO Object,action_repeat4,Action repeat,libero_object__task_0,pick up the alphabet soup and place it in the basket,10,8,80.00,197.50,147.90,10,6,60.00,217.30,20.00,-19.80,20.00
OpenVLA,LIBERO Object,action_repeat4,Action repeat,libero_object__task_1,pick up the cream cheese and place it in the basket,10,5,50.00,230.00,172.40,10,10,100.00,151.10,-50.00,78.90,-50.00
OpenVLA,LIBERO Object,action_repeat4,Action repeat,libero_object__task_2,pick up the salad dressing and place it in the basket,10,8,80.00,166.00,124.20,10,9,90.00,135.40,-10.00,30.60,-10.00
OpenVLA,LIBERO Object,action_repeat4,Action repeat,libero_object__task_3,pick up the bbq sauce and place it in the basket,10,4,40.00,243.10,182.10,10,6,60.00,205.70,-20.00,37.40,-20.00
OpenVLA,LIBERO Object,action_repeat4,Action repeat,libero_object__task_4,pick up the ketchup and place it in the basket,10,7,70.00,204.80,153.20,10,10,100.00,158.90,-30.00,45.90,-30.00
OpenVLA,LIBERO Object,action_repeat4,Action repeat,libero_object__task_5,pick up the tomato sauce and place it in the basket,10,3,30.00,237.10,177.60,10,8,80.00,165.40,-50.00,71.70,-50.00
OpenVLA,LIBERO Object,action_repeat4,Action repeat,libero_object__task_6,pick up the butter and place it in the basket,10,5,50.00,234.20,175.50,10,10,100.00,154.60,-50.00,79.60,-50.00
OpenVLA,LIBERO Object,action_repeat4,Action repeat,libero_object__task_7,pick up the milk and place it in the basket,10,6,60.00,210.00,157.20,10,9,90.00,165.30,-30.00,44.70,-30.00
OpenVLA,LIBERO Object,action_repeat4,Action repeat,libero_object__task_8,pick up the chocolate pudding and place it in the basket,10,8,80.00,187.70,140.50,10,10,100.00,164.70,-20.00,23.00,-20.00
OpenVLA,LIBERO Object,action_repeat4,Action repeat,libero_object__task_9,pick up the orange juice and place it in the basket,10,5,50.00,209.70,157.10,10,9,90.00,140.50,-40.00,69.20,-40.00
OpenVLA,LIBERO Object,depth_pruning1,Depth pruning,libero_object__task_0,pick up the alphabet soup and place it in the basket,10,8,80.00,192.40,0.00,10,6,60.00,217.30,20.00,-24.90,20.00
OpenVLA,LIBERO Object,depth_pruning1,Depth pruning,libero_object__task_1,pick up the cream cheese and place it in the basket,10,8,80.00,183.80,0.00,10,10,100.00,151.10,-20.00,32.70,-20.00
OpenVLA,LIBERO Object,depth_pruning1,Depth pruning,libero_object__task_2,pick up the salad dressing and place it in the basket,10,9,90.00,138.40,0.00,10,9,90.00,135.40,0.00,3.00,0.00
OpenVLA,LIBERO Object,depth_pruning1,Depth pruning,libero_object__task_3,pick up the bbq sauce and place it in the basket,10,6,60.00,195.80,0.00,10,6,60.00,205.70,0.00,-9.90,0.00
OpenVLA,LIBERO Object,depth_pruning1,Depth pruning,libero_object__task_4,pick up the ketchup and place it in the basket,10,10,100.00,171.70,0.00,10,10,100.00,158.90,0.00,12.80,0.00
OpenVLA,LIBERO Object,depth_pruning1,Depth pruning,libero_object__task_5,pick up the tomato sauce and place it in the basket,10,8,80.00,162.60,0.00,10,8,80.00,165.40,0.00,-2.80,0.00
OpenVLA,LIBERO Object,depth_pruning1,Depth pruning,libero_object__task_6,pick up the butter and place it in the basket,10,9,90.00,163.40,0.00,10,10,100.00,154.60,-10.00,8.80,-10.00
OpenVLA,LIBERO Object,depth_pruning1,Depth pruning,libero_object__task_7,pick up the milk and place it in the basket,10,9,90.00,161.90,0.00,10,9,90.00,165.30,0.00,-3.40,0.00
OpenVLA,LIBERO Object,depth_pruning1,Depth pruning,libero_object__task_8,pick up the chocolate pudding and place it in the basket,10,9,90.00,172.80,0.00,10,10,100.00,164.70,-10.00,8.10,-10.00
OpenVLA,LIBERO Object,depth_pruning1,Depth pruning,libero_object__task_9,pick up the orange juice and place it in the basket,10,9,90.00,157.50,0.00,10,9,90.00,140.50,0.00,17.00,0.00
OpenVLA,LIBERO Object,depth_pruning2,Depth pruning,libero_object__task_0,pick up the alphabet soup and place it in the basket,10,5,50.00,229.10,0.00,10,6,60.00,217.30,-10.00,11.80,-10.00
OpenVLA,LIBERO Object,depth_pruning2,Depth pruning,libero_object__task_1,pick up the cream cheese and place it in the basket,10,8,80.00,177.90,0.00,10,10,100.00,151.10,-20.00,26.80,-20.00
OpenVLA,LIBERO Object,depth_pruning2,Depth pruning,libero_object__task_2,pick up the salad dressing and place it in the basket,10,8,80.00,148.90,0.00,10,9,90.00,135.40,-10.00,13.50,-10.00
OpenVLA,LIBERO Object,depth_pruning2,Depth pruning,libero_object__task_3,pick up the bbq sauce and place it in the basket,10,4,40.00,240.70,0.00,10,6,60.00,205.70,-20.00,35.00,-20.00
OpenVLA,LIBERO Object,depth_pruning2,Depth pruning,libero_object__task_4,pick up the ketchup and place it in the basket,10,10,100.00,160.80,0.00,10,10,100.00,158.90,0.00,1.90,0.00
OpenVLA,LIBERO Object,depth_pruning2,Depth pruning,libero_object__task_5,pick up the tomato sauce and place it in the basket,10,8,80.00,171.40,0.00,10,8,80.00,165.40,0.00,6.00,0.00
OpenVLA,LIBERO Object,depth_pruning2,Depth pruning,libero_object__task_6,pick up the butter and place it in the basket,10,10,100.00,154.00,0.00,10,10,100.00,154.60,0.00,-0.60,0.00
OpenVLA,LIBERO Object,depth_pruning2,Depth pruning,libero_object__task_7,pick up the milk and place it in the basket,10,9,90.00,157.80,0.00,10,9,90.00,165.30,0.00,-7.50,0.00
OpenVLA,LIBERO Object,depth_pruning2,Depth pruning,libero_object__task_8,pick up the chocolate pudding and place it in the basket,10,8,80.00,189.40,0.00,10,10,100.00,164.70,-20.00,24.70,-20.00
OpenVLA,LIBERO Object,depth_pruning2,Depth pruning,libero_object__task_9,pick up the orange juice and place it in the basket,10,9,90.00,172.10,0.00,10,9,90.00,140.50,0.00,31.60,0.00
OpenVLA,LIBERO Object,depth_pruning4,Depth pruning,libero_object__task_0,pick up the alphabet soup and place it in the basket,10,3,30.00,247.00,0.00,10,6,60.00,217.30,-30.00,29.70,-30.00
OpenVLA,LIBERO Object,depth_pruning4,Depth pruning,libero_object__task_1,pick up the cream cheese and place it in the basket,10,6,60.00,205.20,0.00,10,10,100.00,151.10,-40.00,54.10,-40.00
OpenVLA,LIBERO Object,depth_pruning4,Depth pruning,libero_object__task_2,pick up the salad dressing and place it in the basket,10,6,60.00,187.70,0.00,10,9,90.00,135.40,-30.00,52.30,-30.00
OpenVLA,LIBERO Object,depth_pruning4,Depth pruning,libero_object__task_3,pick up the bbq sauce and place it in the basket,10,8,80.00,181.20,0.00,10,6,60.00,205.70,20.00,-24.50,20.00
OpenVLA,LIBERO Object,depth_pruning4,Depth pruning,libero_object__task_4,pick up the ketchup and place it in the basket,10,8,80.00,195.20,0.00,10,10,100.00,158.90,-20.00,36.30,-20.00
OpenVLA,LIBERO Object,depth_pruning4,Depth pruning,libero_object__task_5,pick up the tomato sauce and place it in the basket,10,8,80.00,190.40,0.00,10,8,80.00,165.40,0.00,25.00,0.00
OpenVLA,LIBERO Object,depth_pruning4,Depth pruning,libero_object__task_6,pick up the butter and place it in the basket,10,6,60.00,215.90,0.00,10,10,100.00,154.60,-40.00,61.30,-40.00
OpenVLA,LIBERO Object,depth_pruning4,Depth pruning,libero_object__task_7,pick up the milk and place it in the basket,10,6,60.00,211.40,0.00,10,9,90.00,165.30,-30.00,46.10,-30.00
OpenVLA,LIBERO Object,depth_pruning4,Depth pruning,libero_object__task_8,pick up the chocolate pudding and place it in the basket,10,6,60.00,217.70,0.00,10,10,100.00,164.70,-40.00,53.00,-40.00
OpenVLA,LIBERO Object,depth_pruning4,Depth pruning,libero_object__task_9,pick up the orange juice and place it in the basket,10,8,80.00,178.20,0.00,10,9,90.00,140.50,-10.00,37.70,-10.00
OpenVLA,LIBERO Object,guarded_reuse_strict,Guarded reuse,libero_object__task_0,pick up the alphabet soup and place it in the basket,10,6,60.00,205.60,17.90,10,6,60.00,217.30,0.00,-11.70,0.00
OpenVLA,LIBERO Object,guarded_reuse_strict,Guarded reuse,libero_object__task_1,pick up the cream cheese and place it in the basket,10,7,70.00,183.50,15.90,10,10,100.00,151.10,-30.00,32.40,-30.00
OpenVLA,LIBERO Object,guarded_reuse_strict,Guarded reuse,libero_object__task_2,pick up the salad dressing and place it in the basket,10,9,90.00,134.90,1.40,10,9,90.00,135.40,0.00,-0.50,0.00
OpenVLA,LIBERO Object,guarded_reuse_strict,Guarded reuse,libero_object__task_3,pick up the bbq sauce and place it in the basket,10,7,70.00,187.50,4.50,10,6,60.00,205.70,10.00,-18.20,10.00
OpenVLA,LIBERO Object,guarded_reuse_strict,Guarded reuse,libero_object__task_4,pick up the ketchup and place it in the basket,10,9,90.00,165.30,2.90,10,10,100.00,158.90,-10.00,6.40,-10.00
OpenVLA,LIBERO Object,guarded_reuse_strict,Guarded reuse,libero_object__task_5,pick up the tomato sauce and place it in the basket,10,8,80.00,158.30,5.10,10,8,80.00,165.40,0.00,-7.10,0.00
OpenVLA,LIBERO Object,guarded_reuse_strict,Guarded reuse,libero_object__task_6,pick up the butter and place it in the basket,10,10,100.00,156.90,1.90,10,10,100.00,154.60,0.00,2.30,0.00
OpenVLA,LIBERO Object,guarded_reuse_strict,Guarded reuse,libero_object__task_7,pick up the milk and place it in the basket,10,10,100.00,154.90,3.90,10,9,90.00,165.30,10.00,-10.40,10.00
